date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
1989-01-11,1989,0,,LAC,SAC,1302.9928,1371.6025,0.5450517559628079,0.45494824403719214,1297.5898,1377.0055,,,,,,,,,,,104,106,1,"",""
1989-01-11,1989,0,,PHI,NJN,1518.3749,1380.3274,0.7974304864836028,0.20256951351639718,1521.6876,1377.0146,,,,,,,,,,,103,94,23,"",""
1989-01-11,1989,0,,MIL,DEN,1562.073,1547.9988,0.6585105779153829,0.3414894220846171,1571.2404,1538.8314,,,,,,,,,,,123,106,71,"",""
1989-01-11,1989,0,,PHO,CLE,1541.6777,1669.4807,0.46007345690257767,0.5399265430974223,1536.6455,1674.5129,,,,,,,,,,,121,124,87,"",""
1989-01-11,1989,0,,SAS,HOU,1389.8406,1509.1777,0.47220037481609956,0.5277996251839004,1383.2958,1515.7225,,,,,,,,,,,117,122,23,"",""
1989-01-11,1989,0,,BOS,IND,1546.2668,1412.0919,0.7938055840987811,0.2061944159012189,1515.3844,1442.9744,,,,,,,,,,,108,127,35,"",""
1989-01-11,1989,0,,CHH,CHI,1288.3624,1555.7003,0.2762230876285833,0.7237769123714167,1284.9337,1559.129,,,,,,,,,,,101,106,11,"",""
1989-01-12,1989,0,,NYK,CHH,1583.2224,1284.9337,0.9082734864164689,0.09172651358353112,1585.2603,1282.8959,,,,,,,,,,,106,89,14,"",""
1989-01-12,1989,0,,UTA,SAS,1565.377,1383.2958,0.8353171424727189,0.16468285752728107,1570.3812,1378.2915,,,,,,,,,,,115,91,32,"",""
1989-01-12,1989,0,,WSB,MIA,1431.3214,1224.5522,0.853947736583176,0.14605226341682398,1433.1351,1222.7385,,,,,,,,,,,106,100,0,"",""
1989-01-12,1989,0,,HOU,POR,1515.7225,1561.0735,0.5780039946636258,0.42199600533637416,1524.1143,1552.6819,,,,,,,,,,,116,106,64,"",""
1989-01-12,1989,0,,NJN,BOS,1377.0146,1515.3844,0.4450048179508135,0.5549951820491865,1372.1871,1520.2119,,,,,,,,,,,103,106,22,"",""
1989-01-12,1989,0,,SEA,DAL,1542.4906,1504.7721,0.6884260966662397,0.31157390333376034,1556.23,1491.0327,,,,,,,,,,,130,95,57,"",""
1989-01-13,1989,0,,LAL,CLE,1600.9874,1674.5129,0.5380262979967275,0.4619737020032725,1616.3213,1659.1791,,,,,,,,,,,116,95,94,"",""
1989-01-13,1989,0,,PHO,SAC,1536.6455,1377.0055,0.8167688986247847,0.18323110137521526,1541.788,1371.863,,,,,,,,,,,111,90,25,"",""
1989-01-13,1989,0,,PHI,ATL,1521.6876,1592.8607,0.5413903090789497,0.4586096909210503,1532.6727,1581.8756,,,,,,,,,,,114,101,72,"",""
1989-01-13,1989,0,,CHI,DEN,1559.129,1538.8314,0.6665203107525571,0.33347968924744287,1563.4106,1534.5498,,,,,,,,,,,104,99,69,"",""
1989-01-13,1989,0,,DET,WSB,1590.9011,1433.1351,0.8151489320796761,0.1848510679203239,1595.2101,1428.8262,,,,,,,,,,,119,103,50,"",""
1989-01-13,1989,0,,LAC,GSW,1297.5898,1399.2124,0.4976649078693928,0.5023350921306071,1284.8048,1411.9974,,,,,,,,,,,113,127,2,"",""
1989-01-13,1989,0,,MIA,MIL,1222.7385,1571.2404,0.1930220479892633,0.8069779520107367,1220.2484,1573.7305,,,,,,,,,,,101,107,5,"",""
1989-01-14,1989,0,,IND,NJN,1442.9744,1372.1871,0.7277289792567988,0.2722710207432012,1426.5652,1388.5963,,,,,,,,,,,97,106,10,"",""
1989-01-14,1989,0,,DEN,CLE,1534.5498,1659.1791,0.4646148410570264,0.5353851589429737,1523.946,1669.7828,,,,,,,,,,,104,116,85,"",""
1989-01-14,1989,0,,GSW,UTA,1411.9974,1570.3812,0.4167609917360828,0.5832390082639172,1436.1246,1546.254,,,,,,,,,,,131,105,40,"",""
1989-01-14,1989,0,,HOU,DAL,1524.1143,1491.0327,0.6826721516585473,0.31732784834145267,1530.7887,1484.3583,,,,,,,,,,,110,98,49,"",""
1989-01-14,1989,0,,NYK,ATL,1585.2603,1581.8756,0.6445413778376725,0.3554586221623275,1592.0742,1575.0616,,,,,,,,,,,132,122,82,"",""
1989-01-14,1989,0,,SAC,SEA,1371.863,1556.23,0.3809175555799577,0.6190824444200422,1364.9164,1563.1766,,,,,,,,,,,93,102,27,"",""
1989-01-14,1989,0,,SAS,POR,1378.2915,1552.6819,0.3945501297069138,0.6054498702930862,1373.5813,1557.3921,,,,,,,,,,,99,103,28,"",""
1989-01-15,1989,0,,LAC,LAL,1284.8048,1616.3213,0.20871044463309682,0.7912895553669032,1278.8361,1622.29,,,,,,,,,,,95,116,18,"",""
1989-01-15,1989,0,,CHI,BOS,1563.4106,1520.2119,0.6951521578624942,0.3048478421375058,1567.6406,1515.9819,,,,,,,,,,,110,104,65,"",""
1989-01-15,1989,0,,CHH,PHI,1282.8959,1532.6727,0.2968831290797122,0.7031168709202877,1278.4352,1537.1334,,,,,,,,,,,109,116,8,"",""
1989-01-15,1989,0,,MIL,DET,1573.7305,1595.2101,0.6111145886053059,0.3888854113946941,1580.3748,1588.5658,,,,,,,,,,,120,112,82,"",""
1989-01-15,1989,0,,MIA,IND,1220.2484,1426.5652,0.35160112324872883,0.6483988767512712,1225.9772,1420.8364,,,,,,,,,,,118,117,0,"",""
1989-01-15,1989,0,,DAL,POR,1484.3583,1557.3921,0.538729742162864,0.46127025783713604,1489.407,1552.3434,,,,,,,,,,,111,108,55,"",""
1989-01-16,1989,0,,LAL,HOU,1622.29,1530.7887,0.7507039268669573,0.2492960731330427,1627.0509,1526.0278,,,,,,,,,,,124,113,79,"",""
1989-01-16,1989,0,,CLE,PHO,1669.7828,1541.788,0.7879217661832874,0.21207823381671265,1674.826,1536.7448,,,,,,,,,,,126,110,87,"",""
1989-01-16,1989,0,,DEN,SAC,1523.946,1364.9164,0.8162424550642906,0.1837575449357094,1526.3002,1362.5623,,,,,,,,,,,116,110,21,"",""
1989-01-16,1989,0,,DET,BOS,1588.5658,1515.9819,0.7297733171461058,0.2702266828538942,1593.1882,1511.3595,,,,,,,,,,,96,87,70,"",""
1989-01-16,1989,0,,GSW,SEA,1436.1246,1563.1766,0.461147524915013,0.538852475084987,1459.6243,1539.677,,,,,,,,,,,146,117,45,"",""
1989-01-16,1989,0,,NYK,SAS,1592.0742,1373.5813,0.8621653754484072,0.1378346245515928,1594.3541,1371.3014,,,,,,,,,,,116,106,35,"",""
1989-01-16,1989,0,,PHI,CHH,1537.1334,1278.4352,0.887437834349802,0.11256216565019805,1519.6162,1295.9524,,,,,,,,,,,122,127,8,"",""
1989-01-16,1989,0,,WSB,ATL,1428.8262,1575.0616,0.4338519285189874,0.5661480714810125,1419.6124,1584.2754,,,,,,,,,,,106,117,45,"",""
1989-01-17,1989,0,,CHI,IND,1567.6406,1420.8364,0.8054511363108485,0.19454886368915147,1570.3743,1418.1028,,,,,,,,,,,103,96,42,"",""
1989-01-17,1989,0,,NJN,SAS,1388.5963,1371.3014,0.6626673782355021,0.33733262176449785,1392.9369,1366.9608,,,,,,,,,,,117,112,5,"",""
1989-01-17,1989,0,,POR,UTA,1552.3434,1546.254,0.6481003914315173,0.3518996085684827,1546.6184,1551.979,,,,,,,,,,,110,111,69,"",""
1989-01-17,1989,0,,SAC,HOU,1362.5623,1526.0278,0.4096682973138038,0.5903317026861963,1378.5598,1510.0303,,,,,,,,,,,123,109,20,"",""
1989-01-17,1989,0,,SEA,LAC,1539.677,1278.8361,0.8886640631246926,0.1113359368753074,1542.7991,1275.714,,,,,,,,,,,130,107,9,"",""
1989-01-17,1989,0,,ATL,MIL,1584.2754,1580.3748,0.6452214803516679,0.35477851964833207,1592.3022,1572.3479,,,,,,,,,,,111,98,81,"",""
1989-01-18,1989,0,,LAL,LAC,1627.0509,1275.714,0.9307394594720119,0.06926054052798813,1628.7758,1273.9891,,,,,,,,,,,111,90,17,"",""
1989-01-18,1989,0,,DET,NJN,1593.1882,1392.9369,0.8492057810942403,0.15079421890575972,1596.1678,1389.9573,,,,,,,,,,,103,90,40,"",""
1989-01-18,1989,0,,GSW,NYK,1459.6243,1594.3541,0.4501856062243044,0.5498143937756956,1474.1715,1579.8069,,,,,,,,,,,133,119,57,"",""
1989-01-18,1989,0,,PHI,BOS,1519.6162,1511.3595,0.6509404576665064,0.34905954233349357,1526.6908,1504.2849,,,,,,,,,,,115,104,53,"",""
1989-01-18,1989,0,,MIL,CHH,1572.3479,1295.9524,0.8972196639650613,0.10278033603493875,1574.1863,1294.114,,,,,,,,,,,118,106,14,"",""
1989-01-18,1989,0,,DAL,DEN,1489.407,1526.3002,0.5898322476508516,0.4101677523491484,1497.5109,1518.1963,,,,,,,,,,,102,92,49,"",""
1989-01-19,1989,0,,SAC,NYK,1378.5598,1579.8069,0.358282784270128,0.6417172157298721,1389.359,1569.0077,,,,,,,,,,,112,106,34,"",""
1989-01-19,1989,0,,IND,CLE,1418.1028,1674.826,0.2886045072042919,0.711395492795708,1413.7878,1679.141,,,,,,,,,,,106,113,63,"",""
1989-01-19,1989,0,,MIA,CHI,1225.9772,1570.3743,0.1967293470586624,0.8032706529413376,1223.8958,1572.4557,,,,,,,,,,,108,112,5,"",""
1989-01-19,1989,0,,SEA,HOU,1542.7991,1510.0303,0.682281953180194,0.317718046819806,1550.8746,1501.9547,,,,,,,,,,,124,108,58,"",""
1989-01-19,1989,0,,WSB,SAS,1419.6124,1366.9608,0.7065596498795386,0.29344035012046144,1422.5364,1364.0369,,,,,,,,,,,115,112,8,"",""
1989-01-19,1989,0,,CHH,PHO,1294.114,1536.7448,0.3055410561536574,0.6944589438463427,1287.0594,1543.7993,,,,,,,,,,,112,126,10,"",""
1989-01-20,1989,0,,LAL,DAL,1628.7758,1497.5109,0.7910502628406912,0.20894973715930876,1633.7335,1492.5531,,,,,,,,,,,115,99,73,"",""
1989-01-20,1989,0,,BOS,PHI,1504.2849,1526.6908,0.6098466213902877,0.39015337860971233,1510.9554,1520.0203,,,,,,,,,,,117,109,53,"",""
1989-01-20,1989,0,,DET,IND,1596.1678,1413.7878,0.8355536176512842,0.16444638234871578,1602.4568,1407.4989,,,,,,,,,,,132,99,46,"",""
1989-01-20,1989,0,,GSW,HOU,1474.1715,1501.9547,0.6024570308192946,0.3975429691807054,1480.495,1495.6312,,,,,,,,,,,121,114,41,"",""
1989-01-20,1989,0,,UTA,MIL,1551.979,1574.1863,0.6101186010042768,0.38988139899572316,1555.526,1570.6393,,,,,,,,,,,98,96,75,"",""
1989-01-21,1989,0,,SAC,GSW,1389.359,1480.495,0.512753554460545,0.48724644553945495,1369.5576,1500.2964,,,,,,,,,,,111,136,18,"",""
1989-01-21,1989,0,,WSB,PHI,1422.5364,1520.0203,0.5036208956707786,0.4963791043292214,1427.3236,1515.233,,,,,,,,,,,107,105,32,"",""
1989-01-21,1989,0,,SEA,NYK,1550.8746,1569.0077,0.6156828275185743,0.3843171724814257,1554.3602,1565.5221,,,,,,,,,,,121,119,73,"",""
1989-01-21,1989,0,,ATL,CHH,1592.3022,1287.0594,0.9115545189491653,0.08844548105083472,1594.7899,1284.5718,,,,,,,,,,,137,113,15,"",""
1989-01-21,1989,0,,CHI,PHO,1572.4557,1543.7993,0.6771283076679431,0.3228716923320569,1557.7611,1558.4939,,,,,,,,,,,107,116,72,"",""
1989-01-21,1989,0,,CLE,NJN,1679.141,1389.9573,0.9038124086624978,0.09618759133750221,1680.848,1388.2502,,,,,,,,,,,115,103,56,"",""
1989-01-21,1989,0,,DEN,MIL,1518.1963,1570.6393,0.5680157696802096,0.4319842303197904,1506.701,1582.1345,,,,,,,,,,,107,116,66,"",""
1989-01-22,1989,0,,POR,NYK,1546.6184,1565.5221,0.6146326717054604,0.38536732829453957,1538.3047,1573.8358,,,,,,,,,,,116,120,72,"",""
1989-01-22,1989,0,,BOS,DET,1510.9554,1602.4568,0.5122280298124872,0.48777197018751284,1522.8279,1590.5844,,,,,,,,,,,112,99,72,"",""
1989-01-23,1989,0,,IND,DEN,1407.4989,1506.701,0.5011482683848693,0.49885173161513074,1420.9229,1493.2771,,,,,,,,,,,117,102,26,"",""
1989-01-23,1989,0,,CLE,GSW,1680.848,1500.2964,0.834102314745186,0.16589768525481396,1687.2001,1493.9443,,,,,,,,,,,142,109,82,"",""
1989-01-23,1989,0,,SAS,MIA,1364.0369,1223.8958,0.7993702872286237,0.2006297127713763,1369.1633,1218.7693,,,,,,,,,,,119,101,0,"",""
1989-01-24,1989,0,,NJN,DEN,1388.2502,1493.2771,0.4927662141386732,0.5072337858613267,1393.1718,1488.3556,,,,,,,,,,,117,115,20,"",""
1989-01-24,1989,0,,POR,SEA,1538.3047,1554.3602,0.618508740954907,0.38149125904509296,1530.8911,1561.7738,,,,,,,,,,,100,103,67,"",""
1989-01-24,1989,0,,SAC,MIL,1369.5576,1582.1345,0.3434302882594143,0.6565697117405858,1365.5725,1586.1196,,,,,,,,,,,110,114,32,"",""
1989-01-24,1989,0,,ATL,CLE,1594.7899,1687.2001,0.5109208630752037,0.4890791369247963,1608.4585,1673.5315,,,,,,,,,,,121,105,95,"",""
1989-01-24,1989,0,,CHI,DAL,1557.7611,1492.5531,0.7213189945962524,0.27868100540374763,1565.259,1485.0552,,,,,,,,,,,109,91,57,"",""
1989-01-24,1989,0,,HOU,MIA,1495.6312,1218.7693,0.8974669843328714,0.10253301566712858,1498.652,1215.7485,,,,,,,,,,,118,93,1,"",""
1989-01-24,1989,0,,LAL,NYK,1633.7335,1573.8358,0.7151327996145251,0.28486720038547486,1622.1918,1585.3776,,,,,,,,,,,117,122,87,"",""
1989-01-24,1989,0,,PHO,CHH,1558.4939,1284.5718,0.8958992361272272,0.10410076387277278,1559.3899,1283.6758,,,,,,,,,,,106,103,11,"",""
1989-01-25,1989,0,,DET,GSW,1590.5844,1493.9443,0.7561988445954883,0.24380115540451175,1592.2874,1492.2413,,,,,,,,,,,105,104,65,"",""
1989-01-25,1989,0,,PHI,CHI,1515.233,1565.259,0.5714264643598715,0.42857353564012846,1524.8236,1555.6685,,,,,,,,,,,120,108,64,"",""
1989-01-25,1989,0,,SAS,UTA,1369.1633,1555.526,0.37821215277362785,0.6217878472263721,1364.6886,1560.0007,,,,,,,,,,,103,107,27,"",""
1989-01-25,1989,0,,DAL,LAC,1485.0552,1273.9891,0.8570057749534752,0.14299422504652481,1488.6752,1270.3691,,,,,,,,,,,117,98,4,"",""
1989-01-25,1989,0,,IND,BOS,1420.9229,1522.8279,0.4972585120966215,0.5027414879033785,1430.725,1513.0258,,,,,,,,,,,103,94,33,"",""
1989-01-26,1989,0,,NJN,SAC,1393.1718,1365.5725,0.6757965054707786,0.32420349452922137,1384.7565,1373.9878,,,,,,,,,,,109,112,5,"",""
1989-01-26,1989,0,,WSB,IND,1427.3236,1430.725,0.6355418566784541,0.3644581433215459,1438.407,1419.6416,,,,,,,,,,,126,106,17,"",""
1989-01-26,1989,0,,UTA,CHH,1560.0007,1283.6758,0.8971821805351631,0.10281781946483692,1549.624,1294.0525,,,,,,,,,,,88,89,11,"",""
1989-01-26,1989,0,,HOU,LAC,1498.652,1270.3691,0.8687268268943672,0.1312731731056328,1500.2599,1268.7612,,,,,,,,,,,106,100,5,"",""
1989-01-26,1989,0,,MIA,DEN,1215.7485,1488.3556,0.2702003470508746,0.7297996529491254,1207.7013,1496.4028,,,,,,,,,,,108,129,1,"",""
1989-01-26,1989,0,,POR,MIL,1530.8911,1586.1196,0.5640770802778513,0.4359229197221487,1513.0704,1603.9403,,,,,,,,,,,109,127,72,"",""
1989-01-27,1989,0,,DET,CLE,1592.2874,1673.5315,0.5269657199540466,0.4730342800459534,1587.9625,1677.8563,,,,,,,,,,,79,80,94,"",""
1989-01-27,1989,0,,BOS,SAC,1513.0258,1373.9878,0.7983499617142351,0.2016500382857649,1516.9653,1370.0482,,,,,,,,,,,128,116,21,"",""
1989-01-27,1989,0,,CHI,WSB,1555.6685,1438.407,0.7774136962657916,0.2225863037342084,1559.8446,1434.2308,,,,,,,,,,,117,106,44,"",""
1989-01-27,1989,0,,DAL,SAS,1488.6752,1364.6886,0.784040623333464,0.21595937666653597,1499.3027,1354.061,,,,,,,,,,,126,82,15,"",""
1989-01-27,1989,0,,LAL,CHH,1622.1918,1294.0525,0.9216202691847484,0.07837973081525162,1623.9021,1292.3422,,,,,,,,,,,114,97,20,"",""
1989-01-27,1989,0,,PHI,GSW,1524.8236,1492.2413,0.6820491841178324,0.31795081588216756,1527.1473,1489.9176,,,,,,,,,,,113,112,50,"",""
1989-01-27,1989,0,,PHO,NYK,1559.3899,1585.3776,0.6049298236801506,0.3950701763198494,1562.9944,1581.7731,,,,,,,,,,,132,130,78,"",""
1989-01-27,1989,0,,SEA,ATL,1561.7738,1608.4585,0.5761302472059413,0.4238697527940587,1568.6139,1601.6184,,,,,,,,,,,119,112,82,"",""
1989-01-28,1989,0,,POR,ATL,1513.0704,1601.6184,0.5164747868315661,0.4835252131684339,1526.5424,1588.1465,,,,,,,,,,,110,94,72,"",""
1989-01-28,1989,0,,SAS,HOU,1354.061,1500.2599,0.4339035376041654,0.5660964623958347,1348.1716,1506.1493,,,,,,,,,,,91,96,15,"",""
1989-01-28,1989,0,,UTA,NYK,1549.624,1581.7731,0.5964225980474288,0.4035774019525712,1563.457,1567.9401,,,,,,,,,,,127,104,75,"",""
1989-01-28,1989,0,,DEN,PHO,1496.4028,1562.9944,0.5479309172646614,0.45206908273533863,1501.972,1557.4252,,,,,,,,,,,142,138,59,"",""
1989-01-28,1989,0,,IND,GSW,1419.6416,1489.9176,0.5426722159521972,0.45732778404780283,1414.2697,1495.2896,,,,,,,,,,,112,114,26,"",""
1989-01-28,1989,0,,LAC,MIL,1268.7612,1603.9403,0.2052498575695147,0.7947501424304853,1262.9059,1609.7957,,,,,,,,,,,84,105,13,"",""
1989-01-28,1989,0,,NJN,PHI,1384.7565,1527.1473,0.43929566281898097,0.560704337181019,1371.814,1540.0898,,,,,,,,,,,105,123,25,"",""
1989-01-29,1989,0,,DAL,LAL,1499.3027,1623.9021,0.4646576553657301,0.5353423446342699,1481.8298,1641.375,,,,,,,,,,,93,118,73,"",""
1989-01-29,1989,0,,SEA,MIL,1568.6139,1609.7957,0.5838467072687897,0.41615329273121027,1574.7606,1603.6489,,,,,,,,,,,112,106,83,"",""
1989-01-29,1989,0,,WSB,CLE,1434.2308,1677.8563,0.3043274452231824,0.6956725547768177,1445.2933,1666.7938,,,,,,,,,,,122,117,68,"",""
1989-01-29,1989,0,,BOS,MIA,1516.9653,1207.7013,0.9134030752621929,0.08659692473780711,1518.9525,1205.7141,,,,,,,,,,,121,103,1,"",""
1989-01-29,1989,0,,DET,SAC,1587.9625,1370.0482,0.8617690911925973,0.13823090880740274,1592.1881,1365.8226,,,,,,,,,,,122,97,33,"",""
1989-01-30,1989,0,,LAC,ATL,1262.9059,1588.1465,0.2147396221729805,0.7852603778270195,1255.1426,1595.9098,,,,,,,,,,,101,130,11,"",""
1989-01-30,1989,0,,PHO,DEN,1557.4252,1501.972,0.709892200611606,0.29010779938839404,1567.6003,1491.7969,,,,,,,,,,,126,100,60,"",""
1989-01-30,1989,0,,POR,CHH,1526.5424,1292.3422,0.8725628069122374,0.12743719308776258,1528.8824,1290.0021,,,,,,,,,,,130,118,9,"",""
1989-01-30,1989,0,,MIA,GSW,1205.7141,1495.2896,0.2513765133445705,0.7486234866554295,1202.0415,1498.9622,,,,,,,,,,,98,105,1,"",""
1989-01-31,1989,0,,NYK,IND,1567.9401,1414.2697,0.8115700222997333,0.1884299777002667,1570.9895,1411.2202,,,,,,,,,,,120,111,40,"",""
1989-01-31,1989,0,,WSB,BOS,1445.2933,1518.9525,0.5378349955381618,0.46216500446183817,1452.9091,1511.3368,,,,,,,,,,,110,103,38,"",""
1989-01-31,1989,0,,SEA,NJN,1574.7606,1371.814,0.8511818636904287,0.1488181363095713,1557.3857,1389.1888,,,,,,,,,,,112,118,31,"",""
1989-01-31,1989,0,,CHI,DET,1559.8446,1592.1881,0.5961532091411931,0.4038467908588069,1550.0973,1601.9354,,,,,,,,,,,98,104,79,"",""
1989-01-31,1989,0,,CLE,PHI,1666.7938,1540.0898,0.7866774751646284,0.21332252483537162,1671.6561,1535.2275,,,,,,,,,,,118,103,87,"",""
1989-01-31,1989,0,,DAL,UTA,1481.8298,1563.457,0.5264159658507763,0.4735840341492237,1467.4436,1577.8433,,,,,,,,,,,84,99,56,"",""
1989-01-31,1989,0,,HOU,LAL,1506.1493,1641.375,0.4494791333877075,0.5505208666122925,1496.5219,1651.0024,,,,,,,,,,,114,125,77,"",""
1989-01-31,1989,0,,MIL,SAC,1603.6489,1365.8226,0.8748658836659466,0.12513411633405336,1606.063,1363.4086,,,,,,,,,,,117,104,35,"",""
1989-01-31,1989,0,,SAS,DEN,1348.1716,1491.7969,0.4375460236712378,0.5624539763287622,1357.1848,1482.7837,,,,,,,,,,,117,111,13,"",""
1989-02-01,1989,0,,PHO,LAL,1567.6003,1651.0024,0.5238681434997275,0.47613185650027245,1581.3658,1637.2369,,,,,,,,,,,114,97,89,"",""
1989-02-01,1989,0,,PHI,WSB,1535.2275,1452.9091,0.740680616973685,0.25931938302631496,1538.0901,1450.0465,,,,,,,,,,,114,110,43,"",""
1989-02-01,1989,0,,CHH,BOS,1290.0021,1511.3368,0.33215404714694147,0.6678459528530585,1282.5826,1518.7562,,,,,,,,,,,94,107,7,"",""
1989-02-01,1989,0,,LAC,POR,1255.1426,1528.8824,0.2689165145425414,0.7310834854574586,1253.234,1530.791,,,,,,,,,,,107,108,5,"",""
1989-02-01,1989,0,,UTA,ATL,1577.8433,1595.9098,0.6157735380041,0.38422646199590005,1572.5162,1601.2368,,,,,,,,,,,93,94,83,"",""
1989-02-02,1989,0,,CHI,SAC,1550.0973,1363.4086,0.838933324103161,0.16106667589683898,1552.9827,1360.5232,,,,,,,,,,,109,98,25,"",""
1989-02-02,1989,0,,NYK,CLE,1570.9895,1671.6561,0.4990406866627524,0.5009593133372476,1585.0825,1657.5631,,,,,,,,,,,125,109,91,"",""
1989-02-02,1989,0,,MIA,SEA,1202.0415,1557.3857,0.18696094963516915,0.8130390503648308,1199.4293,1559.9979,,,,,,,,,,,93,100,2,"",""
1989-02-02,1989,0,,GSW,NJN,1498.9622,1389.1888,0.7698656516091064,0.23013434839089364,1504.0313,1384.1198,,,,,,,,,,,127,113,21,"",""
1989-02-02,1989,0,,DEN,ATL,1482.7837,1601.2368,0.47346879712437306,0.5265312028756269,1493.1876,1590.8329,,,,,,,,,,,112,103,64,"",""
1989-02-03,1989,0,,LAC,SAS,1253.234,1357.1848,0.49431458681128027,0.5056854131887197,1246.2986,1364.1202,,,,,,,,,,,101,106,0,"",""
1989-02-03,1989,0,,BOS,WSB,1518.7562,1450.0465,0.7253528614420617,0.2746471385579383,1523.4672,1445.3356,,,,,,,,,,,117,108,39,"",""
1989-02-03,1989,0,,CHH,SEA,1282.5826,1559.9979,0.26477725884311476,0.7352227411568852,1290.8629,1551.7177,,,,,,,,,,,108,106,11,"",""
1989-02-03,1989,0,,CLE,SAC,1657.5631,1360.5232,0.9076728180799615,0.09232718192003853,1659.5333,1358.553,,,,,,,,,,,110,94,43,"",""
1989-02-03,1989,0,,DAL,PHO,1467.4436,1581.3658,0.4799750605718039,0.5200249394281962,1474.0953,1574.7141,,,,,,,,,,,121,117,56,"",""
1989-02-03,1989,0,,HOU,CHI,1496.5219,1552.9827,0.5623319979052233,0.43766800209477674,1503.6379,1545.8666,,,,,,,,,,,105,98,57,"",""
1989-02-03,1989,0,,IND,MIL,1411.2202,1606.063,0.3668024489246174,0.6331975510753827,1400.835,1616.4482,,,,,,,,,,,91,109,47,"",""
1989-02-03,1989,0,,LAL,POR,1637.2369,1530.791,0.7664544485807313,0.2335455514192687,1641.6512,1526.3767,,,,,,,,,,,140,129,81,"",""
1989-02-03,1989,0,,PHI,DET,1538.0901,1601.9354,0.5518437951271273,0.44815620487287267,1520.7797,1619.2458,,,,,,,,,,,106,124,77,"",""
1989-02-03,1989,0,,UTA,NJN,1572.5162,1384.1198,0.840257215456746,0.15974278454325397,1577.9153,1378.7207,,,,,,,,,,,129,101,34,"",""
1989-02-04,1989,0,,PHO,ATL,1574.7141,1590.8329,0.6184227587475625,0.3815772412524375,1568.308,1597.239,,,,,,,,,,,116,118,81,"",""
1989-02-04,1989,0,,WSB,MIL,1445.3356,1616.4482,0.3990663029018721,0.6009336970981278,1437.0201,1624.7637,,,,,,,,,,,102,113,58,"",""
1989-02-04,1989,0,,POR,SAS,1526.3767,1364.1202,0.8190122614157671,0.1809877385842329,1534.0072,1356.4897,,,,,,,,,,,137,100,21,"",""
1989-02-04,1989,0,,DEN,UTA,1493.1876,1577.9153,0.5219644614241665,0.4780355385758335,1497.0054,1574.0975,,,,,,,,,,,127,126,62,"",""
1989-02-04,1989,0,,GSW,LAC,1504.0313,1246.2986,0.886881451900729,0.11311854809927102,1505.7434,1244.5864,,,,,,,,,,,116,107,3,"",""
1989-02-04,1989,0,,IND,NYK,1400.835,1585.0825,0.38107978837117856,0.6189202116288215,1394.828,1591.0895,,,,,,,,,,,106,113,40,"",""
1989-02-05,1989,0,,LAL,NJN,1641.6512,1378.7207,0.8898486338108258,0.1101513661891742,1644.2516,1376.1204,,,,,,,,,,,134,116,45,"",""
1989-02-05,1989,0,,HOU,DEN,1503.6379,1497.0054,0.6488130724259819,0.35118692757401815,1511.1685,1489.4749,,,,,,,,,,,124,112,46,"",""
1989-02-05,1989,0,,MIA,SAC,1199.4293,1358.553,0.41572606942429896,0.584273930575701,1207.1865,1350.7958,,,,,,,,,,,102,98,0,"",""
1989-02-05,1989,0,,BOS,SEA,1523.4672,1551.7177,0.6018125929063362,0.39818740709366385,1517.2972,1557.8876,,,,,,,,,,,87,89,63,"",""
1989-02-05,1989,0,,CHH,CLE,1290.8629,1659.5333,0.17557915817947528,0.8244208418205248,1286.2938,1664.1024,,,,,,,,,,,91,110,25,"",""
1989-02-05,1989,0,,DET,CHI,1619.2458,1545.8666,0.7306751904374565,0.26932480956254345,1624.4546,1540.6578,,,,,,,,,,,113,102,81,"",""
1989-02-06,1989,0,,PHO,UTA,1568.308,1574.0975,0.6323517651464734,0.3676482348535266,1578.3234,1564.0822,,,,,,,,,,,104,87,77,"",""
1989-02-06,1989,0,,LAC,DAL,1244.5864,1474.0953,0.3217997465650957,0.6782002534349043,1235.7043,1482.9774,,,,,,,,,,,111,129,2,"",""
1989-02-07,1989,0,,NYK,WSB,1591.0895,1437.0201,0.8119210114693672,0.18807898853063276,1594.7272,1433.3824,,,,,,,,,,,117,105,51,"",""
1989-02-07,1989,0,,SAC,SAS,1350.7958,1356.4897,0.6324796953727775,0.3675203046272225,1359.9977,1347.2878,,,,,,,,,,,114,99,2,"",""
1989-02-07,1989,0,,UTA,MIA,1564.0822,1207.1865,0.9327740128553619,0.06722598714463812,1565.6387,1205.63,,,,,,,,,,,96,77,3,"",""
1989-02-07,1989,0,,CHI,CHH,1540.6578,1286.2938,0.8849213699981469,0.11507863000185314,1544.0958,1282.8558,,,,,,,,,,,118,93,10,"",""
1989-02-07,1989,0,,MIL,CLE,1624.7637,1664.1024,0.5864222367401392,0.41357776325986084,1632.4424,1656.4237,,,,,,,,,,,115,106,96,"",""
1989-02-07,1989,0,,NJN,SEA,1376.1204,1557.8876,0.3844529808429668,0.6155470191570331,1389.7903,1544.2177,,,,,,,,,,,109,99,29,"",""
